YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,12,15,2,WN,2174,N669SW,AMA,DAL,600,556,-4,10,606,70,60,47,323,653,3,710,656,0,0,0,,,,,,,62,41,NE,2,0,53,86,SSE,13,0
2015,12,15,2,WN,1992,N453WN,BDL,MCO,600,559,-1,9,608,185,168,148,1050,836,11,905,847,0,0,0,,,,,,,54,72,NW,10,0,71,96,SSW,9,0
2015,12,15,2,WN,2076,N214WN,PHX,LAX,600,602,2,12,614,85,85,68,370,622,5,625,627,0,0,0,,,,,,,37,86,CALM,0,0,44,49,CALM,0,0
2015,12,15,2,WN,2027,N685SW,PHX,SLC,600,555,-5,13,608,95,91,74,507,722,4,735,726,0,0,0,,,,,,,37,86,CALM,0,0,26,84,N,7,0
2015,12,15,2,WN,2310,N8641B,PVD,BWI,600,600,0,16,616,85,80,60,327,716,4,725,720,0,0,0,,,,,,,57,69,WNW,17,0,56,62,WNW,8,0
2015,12,15,2,WN,4036,N222WN,DAL,BWI,600,602,2,10,612,160,146,133,1209,925,3,940,928,0,0,0,,,,,,,52,86,SSE,12,0,58,53,W,20,0
2015,12,15,2,WN,1628,N522SW,DAL,HOU,600,558,-2,11,609,65,60,42,239,651,7,705,658,0,0,0,,,,,,,52,86,SSE,12,0,56,93,CALM,0,0
2015,12,15,2,WN,667,N706SW,DAL,MCI,600,558,-2,9,607,85,76,61,460,708,6,725,714,0,0,0,,,,,,,52,86,SSE,12,0,40,97,ESE,16,0
2015,12,15,2,WN,675,N239WN,DAL,SAT,600,553,-7,10,603,65,62,48,248,651,4,705,655,0,0,0,,,,,,,52,86,SSE,12,0,60,83,CALM,0,0
2015,12,15,2,WN,686,N270WN,DAL,SEA,600,557,-3,8,605,260,,,1670,925,6,820,931,1,1,0,,,,,,,52,86,SSE,12,0,36,93,SSE,6,0
2015,12,15,2,WN,310,N263WN,DAL,STL,600,559,-1,16,615,95,90,68,546,723,6,735,729,0,0,0,,,,,,,52,86,SSE,12,0,44,82,ENE,3,0
2015,12,15,2,WN,3067,N780SW,DCA,ATL,600,553,-7,10,603,115,105,85,547,728,10,755,738,0,0,0,,,,,,,58,67,NNW,18,0,48,86,NNW,9,0
2015,12,15,2,WN,3142,N7821L,DCA,MDW,600,558,-2,11,609,125,111,96,601,645,4,705,649,0,0,0,,,,,,,58,67,NNW,18,0,41,73,NW,8,0
2015,12,15,2,WN,826,N729SW,EWR,BNA,600,556,-4,15,611,155,161,116,748,707,30,735,737,0,0,0,,,,,,,58,65,W,17,0,46,89,S,3,0
2015,12,15,2,WN,927,N7826B,FLL,HOU,600,552,-8,13,605,175,162,143,957,728,6,755,734,0,0,0,,,,,,,75,96,S,3,0,56,93,CALM,0,0
2015,12,15,2,WN,1636,N524SW,HOU,DAL,600,556,-4,8,604,60,54,42,239,646,4,700,650,0,0,0,,,,,,,58,90,CALM,0,0,53,86,SSE,13,0
