YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,4,3,EV,5211,N709EV,FSD,MSP,510,500,-10,15,515,70,57,36,196,551,6,620,557,0,0,0,,,,,,,11,77,NNW,13,0,10,84,NW,9,0
2015,2,4,3,OO,5393,N916SW,MKE,ORD,510,500,-10,10,510,49,45,25,67,535,10,559,545,0,0,0,,,,,,,18,71,NNW,12,0,20,89,NNW,9,0
2015,2,4,3,AA,1388,N3EDAA,DFW,MIA,515,507,-8,10,517,159,148,132,1121,829,6,854,835,0,0,0,,,,,,,40,93,S,10,0,72,61,E,12,0
2015,2,4,3,AA,2454,N3HJAA,BOS,MIA,515,511,-4,15,526,210,208,187,1258,833,6,845,839,0,0,0,,,,,,,18,62,SW,6,0,72,61,E,12,0
2015,2,4,3,EV,4098,N13992,MAF,IAH,515,1021,306,18,1039,85,103,79,429,1158,6,640,1204,1,0,0,,18,0,18,17,271,46,43,SW,8,0,43,93,NNW,6,0
2015,2,4,3,UA,1487,N39475,ORD,IAH,515,514,-1,19,533,175,175,147,925,800,9,810,809,0,0,0,,,,,,,20,89,NNW,9,0,45,87,CALM,0,0
2015,2,4,3,US,1732,N744P,ORF,CLT,515,506,-9,12,518,76,71,51,290,609,8,631,617,0,0,0,,,,,,,29,75,S,9,0,31,64,S,3,0
2015,2,4,3,US,1801,N724UW,IAH,CLT,515,510,-5,15,525,139,128,106,912,811,7,834,818,0,0,0,,,,,,,43,93,NNE,3,0,34,70,S,5,0
2015,2,4,3,US,1837,N755US,BWI,CLT,515,505,-10,35,540,89,101,59,361,639,7,644,646,0,0,0,,,,,,,26,78,CALM,0,0,31,64,S,3,0
2015,2,4,3,US,646,N679AW,SEA,PHX,515,518,3,13,531,164,144,128,1107,839,3,859,842,0,0,0,,,,,,,41,93,CALM,0,0,58,65,SE,7,0
2015,2,4,3,US,2050,N840AW,PIT,CLT,515,510,-5,25,535,93,90,59,366,634,6,648,640,0,0,0,,,,,,,28,69,S,6,0,31,64,S,3,0
2015,2,4,3,OO,5460,N292SW,RDD,SFO,515,507,-8,26,533,86,89,59,199,632,4,641,636,0,0,0,,,,,,,43,97,CALM,0,0,53,100,CALM,0,0
2015,2,4,3,OO,7365,N659BR,ABR,MSP,515,508,-7,25,533,68,71,41,257,614,5,623,619,0,0,0,,,,,,,0,76,NW,10,0,10,84,NW,9,0
2015,2,4,3,US,1724,N959UW,RDU,PHL,519,509,-10,26,535,76,84,56,337,631,2,635,633,0,0,0,,,,,,,27,69,CALM,0,0,28,69,SE,5,0
2015,2,4,3,AA,89,N3FPAA,IAH,MIA,520,510,-10,12,522,137,133,114,964,816,7,837,823,0,0,0,,,,,,,43,93,NNE,3,0,72,61,E,12,0
2015,2,4,3,DL,2591,N954DN,TPA,ATL,520,514,-6,14,528,87,86,66,406,634,6,647,640,0,0,0,,,,,,,54,80,NE,8,0,35,70,CALM,0,0
2015,2,4,3,DL,1418,N676DL,MCO,ATL,520,517,-3,11,528,89,78,60,404,628,7,649,635,0,0,0,,,,,,,55,89,N,7,0,35,70,CALM,0,0
2015,2,4,3,DL,1608,N337NB,BOI,MSP,520,514,-6,12,526,175,151,135,1142,841,4,915,845,0,0,0,,,,,,,,,,,,11,73,NW,17,0
2015,2,4,3,EV,4288,N11187,MFE,IAH,520,514,-6,18,532,72,81,49,316,621,14,632,635,0,0,0,,,,,,,49,93,NW,7,0,43,93,NNW,6,0
2015,2,4,3,UA,1096,N69816,PHL,IAH,520,608,48,17,625,234,212,186,1325,831,9,814,840,1,0,0,,0,0,26,0,0,28,63,S,5,0,45,87,CALM,0,0
2015,2,4,3,US,425,N519UW,PDX,PHX,520,516,-4,11,527,150,138,122,1009,829,5,850,834,0,0,0,,,,,,,45,100,NW,3,0,58,65,SE,7,0
2015,2,4,3,US,2062,N196UW,MCO,CLT,520,508,-12,11,519,97,88,71,468,630,6,657,636,0,0,0,,,,,,,55,89,N,7,0,31,64,S,3,0
2015,2,4,3,WN,2418,N691WN,LAS,PHX,520,518,-2,11,529,65,60,42,255,711,7,725,718,0,0,0,,,,,,,48,63,SSW,9,0,53,80,E,8,0
2015,2,4,3,OO,4779,N446SW,DIK,MSP,520,513,-7,23,536,113,92,64,481,740,5,813,745,0,0,0,,,,,,,-9,79,WNW,13,0,11,73,NW,14,0
2015,2,4,3,OO,5484,N945SW,BOI,SFO,520,517,-3,18,535,115,111,88,522,603,5,615,608,0,0,0,,,,,,,39,100,CALM,0,0,53,100,CALM,0,0
2015,2,4,3,EV,4671,N29906,HRL,IAH,521,513,-8,7,520,72,62,48,295,608,7,633,615,0,0,0,,,,,,,49,93,NW,15,0,43,93,NNW,6,0
2015,2,4,3,EV,4685,N12167,BRO,IAH,523,516,-7,13,529,76,68,47,308,616,8,639,624,0,0,0,,,,,,,49,97,NW,15,0,43,93,NNW,6,0
2015,2,4,3,HA,103,N484HA,HNL,LIH,523,514,-9,10,524,37,38,23,102,547,5,600,552,0,0,0,,,,,,,72,84,W,8,0,71,75,SW,10,0
2015,2,4,3,DL,2517,N998DL,VPS,ATL,524,517,-7,19,536,70,65,42,250,718,4,734,722,0,0,0,,,,,,,45,79,ENE,6,0,37,62,E,3,0
2015,2,4,3,DL,1991,N950DN,MSP,ATL,525,520,-5,26,546,160,157,120,907,846,11,905,857,0,0,0,,,,,,,10,84,NW,8,0,42,55,CALM,0,0
2015,2,4,3,DL,2288,N308DE,BHM,ATL,525,519,-6,26,545,60,60,30,134,715,4,725,719,0,0,0,,,,,,,32,79,CALM,0,0,37,62,E,3,0
2015,2,4,3,DL,2294,N951DL,GSO,ATL,525,520,-5,27,547,82,83,51,306,638,5,647,643,0,0,0,,,,,,,30,66,CALM,0,0,35,70,CALM,0,0
